code,name,shares,weight,market_value_100m
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,5.91,1.01
MU US,美光科技公司,108569,5.69,0.98
009150 KS,三星電機,83000,4.39,1108.05
AMAT US,應用材料,135000,4.06,0.7
6981 JP,村田製作所有限公司,1350000,3.9,109.38
3037,欣興,2400000,3.67,20.35
2383,台光電,410000,3.56,19.74
285A JP,鎧俠控股公司,180000,3.5,98.19
BE US,布魯姆能源公司,310000,3.4,0.58
LITE US,魯門特姆控股公司,77000,3.19,0.55
2330,台積電,750000,3.18,17.62
2454,聯發科技,445000,2.96,16.38
SNDK US,晟碟公司（德拉瓦州）,35000,2.61,0.45
IFX GY,英飛凌科技股份有限公司,625000,2.55,0.38
6976 JP,TAIYO YUDEN CO LTD,600000,2.47,69.27
8035 JP,TOKYO ELECTRON LTD,110000,2.46,69.08
TSEM US,TOWER SEMICONDUCTOR LTD,186825,2.44,0.42
CRDO US,Credo科技集團控股有限公司,200000,2.42,0.42
WDC US,威騰電子公司,80000,2.32,0.4
2327,國巨*,1800000,2.03,11.25
6920 JP,LASERTEC CORP,130000,2.02,56.63
3711,日月光投資控股,1800000,1.98,10.94
6223,旺矽科技,190000,1.96,10.87
6871 JP,MICRONICS JAPAN CO LTD,370000,1.95,54.8
KLAC US,科磊公司,160000,1.9,0.33
FTNT US,防特網公司,200000,1.78,0.3
3665,貿聯-KY,440000,1.71,9.46
PANW US,Palo Alto Networks Inc,90000,1.66,0.29
NOW US,ServiceNow公司,270000,1.66,0.29
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.45,40.8
MRVL US,MARVELL TECHNOLOGY INC,130000,1.43,0.25
VECO US,VEECO INSTRUMENTS INC,500000,1.41,0.24
2308,台達電,320000,1.01,5.62
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,0.86,1.0
LMT US,LOCKHEED MARTIN CORP,25000,0.84,0.14
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,0.68,0.79
3436 JP,SUMCO CORP,500000,0.67,18.81
2303,聯電,2500000,0.57,3.15
AIXA GY,愛思強股份有限公司,200000,0.51,0.08
3017,奇鋐科技,115000,0.5,2.76
4062 JP,揖斐電有限公司,60000,0.36,10.02
AEHR US,AEHR TEST SYSTEMS,10459,0.05,0.01
