code,name,shares,weight,market_value_100m
2454,聯發科技,480000,6.4202,15.91
3017,奇鋐科技,693000,6.2633,15.52
3665,貿聯-KY,675000,6.0325,14.95
6223,旺矽科技,273000,5.6893,14.1
3443,創意,334000,4.9323,12.22
3037,欣興,1570000,4.8397,11.99
6488,環球晶,1160000,4.4885,11.12
2345,智邦科技,529000,4.3542,10.79
8046,南電,1039000,4.0915,10.14
2344,華邦電子,5896000,3.4256,8.49
3131,弘塑科技,327000,3.3644,8.34
3653,健策,245000,3.3313,8.26
6669,緯穎科技服務,145000,3.1095,7.71
2327,國巨*,1270000,2.8849,7.15
2383,台光電,157000,2.7936,6.92
7769,鴻勁精密,100000,2.32,5.75
7734,印能科技,159000,1.9919,4.94
5274,信驊科技,36300,1.9377,4.8
6187,萬潤,498000,1.9329,4.79
2368,金像電,577000,1.8834,4.67
3105,穩懋,1212000,1.5795,3.91
6274,台燿,306000,1.3951,3.46
6510,精測,135000,1.3508,3.35
2408,南亞科技,849000,1.3445,3.33
2059,川湖科技,42000,1.2625,3.13
3026,禾伸堂,580000,1.2332,3.06
3583,辛耘,424000,1.1753,2.91
3081,聯亞,158400,1.0928,2.71
8996,高力熱處理工業,282000,1.0308,2.55
8028,昇陽半導體,889000,1.0043,2.49
2308,台達電,144000,0.918,2.28
2449,京元電子,832650,0.7928,1.97
3711,日月光投資控股,323000,0.722,1.79
8210,勤誠興業,168000,0.6914,1.71
6515,穎崴科技,23000,0.5507,1.37
2330,台積電,49000,0.4507,1.12
6442,光紅建聖,70000,0.3474,0.86
6526,達發,146000,0.3133,0.78
4749,新應材,95000,0.2752,0.68
3163,波若威,89300,0.21,0.52
6291,沛亨,110000,0.1491,0.37
5347,世界先進,211000,0.1255,0.31
4576,大銀微系統,72000,0.0524,0.13
2303,聯電,78000,0.0357,0.09
3264,欣銓科技,34000,0.0254,0.06
3661,世芯-KY,1000,0.0125,0.03
3533,嘉澤端子工業,1000,0.0074,0.02
8299,群聯電子,1000,0.0066,0.02
