code,name,shares,weight,market_value_100m
2330,台積電,550000,9.41,12.54
2383,台光電,191000,6.33,8.42
2454,聯發科技,182000,4.53,6.03
6223,旺矽科技,110000,4.27,5.68
3017,奇鋐科技,250000,4.21,5.6
2345,智邦科技,255000,3.91,5.2
3037,欣興,621000,3.56,4.74
6669,緯穎科技服務,70000,2.79,3.72
8046,南電,372000,2.73,3.63
3665,貿聯-KY,148000,2.46,3.28
3711,日月光投資控股,566000,2.36,3.14
2308,台達電,194000,2.3,3.07
2327,國巨*,536000,2.27,3.02
6274,台燿,245000,2.08,2.77
2303,聯電,2400000,2.05,2.72
2059,川湖科技,28000,1.57,2.09
3653,健策,61000,1.54,2.06
5274,信驊科技,14800,1.47,1.96
3583,辛耘,209000,1.08,1.44
7769,鴻勁精密,24000,1.04,1.38
2486,一詮精密,639000,0.98,1.31
3443,創意,34000,0.93,1.24
2368,金像電,145000,0.88,1.17
2360,致茂電子,57000,0.83,1.11
2344,華邦電子,688000,0.74,0.99
3189,景碩科技,150000,0.72,0.96
6139,亞翔,134000,0.71,0.94
4958,臻鼎-KY,217000,0.7,0.93
6488,環球晶,95000,0.68,0.91
6515,穎崴科技,13000,0.58,0.77
1303,南亞,395000,0.47,0.62
6187,萬潤,62000,0.45,0.6
6805,富世達,44000,0.44,0.59
6285,啟碁科技,243000,0.42,0.56
8996,高力熱處理工業,60000,0.41,0.54
2395,研華,95000,0.4,0.53
2449,京元電子,210000,0.37,0.5
2455,全新,155000,0.35,0.47
2472,立隆電子工業,171000,0.3,0.4
3167,大量,71000,0.29,0.38
3026,禾伸堂,72000,0.29,0.38
5536,聖暉*,36000,0.27,0.37
3357,西北臺慶科技,185000,0.27,0.36
3211,順達,100000,0.25,0.34
8210,勤誠興業,31000,0.24,0.32
5289,宜鼎國際,26000,0.23,0.31
8150,南茂科技,355000,0.22,0.29
2404,漢唐,29000,0.22,0.29
6196,帆宣,60000,0.21,0.28
6213,聯茂,100000,0.21,0.28
6683,雍智科技,25000,0.2,0.26
5439,高技,110000,0.18,0.23
3533,嘉澤端子工業,12000,0.17,0.22
6138,茂達電子,80000,0.17,0.23
6531,愛普科技,30000,0.16,0.21
2885,元大金,300000,0.14,0.19
3131,弘塑科技,7000,0.13,0.18
3105,穩懋,15000,0.04,0.05
