code,name,shares,weight,market_value_100m
2330,台積電,1967000,10.0777,46.22
5536,聖暉*,3792000,8.6488,41.9
2454,聯發科技,871000,6.4882,32.05
6139,亞翔,3220000,5.0939,24.54
6669,緯穎科技服務,400000,4.7773,22.98
2345,智邦科技,816000,3.7406,18.28
2360,致茂電子,837000,3.6488,17.58
6223,旺矽科技,307000,3.5631,17.56
2383,台光電,333000,3.2999,16.03
2059,川湖科技,185000,3.097,15.31
3105,穩懋,4226000,3.0672,13.65
4958,臻鼎-KY,3178000,3.0529,14.95
6488,環球晶,1148000,2.4739,12.23
3491,昇達科,988000,2.4199,11.41
2303,聯電,9112000,2.3239,11.48
3008,大立光,245000,2.1471,9.55
6257,矽格,4743000,2.0783,9.25
3017,奇鋐科技,407000,2.0486,9.77
3264,欣銓科技,4780000,1.9924,8.87
2377,微星,5731000,1.79,7.97
6531,愛普科技,1133000,1.7719,8.76
3583,辛耘,1137000,1.7552,8.52
2467,志聖,1479000,1.6883,7.51
3702,大聯大,5594000,1.3827,6.15
8016,矽創,2239000,1.376,6.12
3711,日月光投資控股,1016000,1.2648,6.18
2472,立隆電子工業,2383000,1.2583,5.6
7769,鴻勁精密,93000,1.2016,5.68
6274,台燿,449000,1.1401,5.63
2316,楠梓電,3470000,1.1111,4.94
2327,國巨*,844000,1.0677,5.28
1785,光洋科,4500000,1.0213,4.54
3036,文曄,2353000,1.0072,4.48
5274,信驊科技,30900,0.9186,4.54
2376,技嘉,1067000,0.784,3.73
8996,高力熱處理工業,382000,0.7777,3.8
6278,台表科,2259000,0.7284,3.24
2351,順德,1733000,0.5627,2.5
3529,力旺電子,93000,0.4597,2.26
6239,力成科技,700000,0.3956,1.76
2451,創見,530000,0.3066,1.44
2885,元大金,2128420,0.3037,1.35
6187,萬潤,91000,0.1967,0.88
3231,緯創資通,300000,0.1146,0.51
6177,達麗,194350,0.0207,0.09
3443,創意,1000,0.0082,0.04
6831,邁科科技,4000,0.005,0.02
2368,金像電,2000,0.0036,0.02
8046,南電,1000,0.0021,0.01
4441,振大環球,4000,0.0015,0.01
1519,華城電機,600,0.0009,0.0
8358,金居,1000,0.0007,0.0
3706,神達投資控股,1400,0.0002,0.0
2886,兆豐金,1000,0.0001,0.0
2881,富邦金融控股,250,0.0,0.0
