code,name,shares,weight,market_value_100m
MU US,美光科技公司,123569,6.14,1.1
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,5.92,1.06
LITE US,魯門特姆控股公司,92000,4.35,0.78
3037,欣興,2600000,4.12,24.02
AMAT US,應用材料,135000,4.11,0.74
2383,台光電,445000,3.92,22.87
6981 JP,村田製作所有限公司,1350000,3.4,96.24
009150 KS,三星電機,70000,3.35,862.4
285A JP,鎧俠控股公司,180000,3.31,93.76
WDC US,威騰電子公司,105000,3.21,0.58
CRDO US,Credo科技集團控股有限公司,225000,2.98,0.54
2330,台積電,750000,2.98,17.4
2454,聯發科技,445000,2.95,17.2
BE US,布魯姆能源公司,210000,2.67,0.48
PANW US,Palo Alto Networks Inc,125000,2.55,0.46
IFX GY,英飛凌科技股份有限公司,625000,2.55,0.4
TSEM US,TOWER SEMICONDUCTOR LTD,186825,2.49,0.45
MRVL US,MARVELL TECHNOLOGY INC,205000,2.49,0.45
6223,旺矽科技,230000,2.33,13.57
SNDK US,晟碟公司（德拉瓦州）,28000,2.23,0.4
8035 JP,TOKYO ELECTRON LTD,110000,2.2,62.37
3665,貿聯-KY,520000,2.05,11.96
SNOW US,Snowflake公司,115000,2.03,0.36
6871 JP,MICRONICS JAPAN CO LTD,370000,1.88,53.39
3711,日月光投資控股,1800000,1.8,10.53
NOW US,ServiceNow公司,270000,1.78,0.32
6976 JP,TAIYO YUDEN CO LTD,450000,1.63,46.3
2327,國巨*,1550000,1.5,8.77
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.46,41.38
MPWR US,芯源系統有限公司,18000,1.34,0.24
LMT US,LOCKHEED MARTIN CORP,38000,1.25,0.22
6920 JP,LASERTEC CORP,65000,1.01,28.66
FTNT US,防特網公司,100000,0.94,0.17
VECO US,VEECO INSTRUMENTS INC,310000,0.93,0.17
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,0.9,1.09
2308,台達電,320000,0.89,5.18
AEHR US,AEHR TEST SYSTEMS,140344,0.86,0.15
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,0.59,0.71
3017,奇鋐科技,115000,0.51,2.99
FORM US,FORMFACTOR INC,75454,0.51,0.09
2303,聯電,2500000,0.51,2.96
AIXA GY,愛思強股份有限公司,200000,0.49,0.08
9988 HK,ALIBABA GROUP HOLDING LTD,500000,0.45,0.63
4062 JP,揖斐電有限公司,60000,0.35,9.8
