code,name,shares,weight,market_value_100m
2330,台積電,588000,14.05,13.64
2059,川湖科技,50000,4.71,4.75
2027,大成鋼,10341000,4.56,4.59
2376,技嘉,1170000,3.98,3.88
3008,大立光,81000,3.68,3.71
6442,光紅建聖,255000,3.47,3.49
2327,國巨*,600000,3.45,3.4
6187,萬潤,319000,3.39,3.48
2408,南亞科技,671000,2.97,2.93
2345,智邦科技,124000,2.94,2.88
2383,台光電,52000,2.71,2.67
6446,藥華醫藥,192000,2.55,2.33
6669,緯穎科技服務,40000,2.45,2.48
4958,臻鼎-KY,443000,2.15,1.97
4904,遠傳電信,2033000,2.04,2.05
2412,中華電信,1495000,2.04,2.04
6147,頎邦,1283000,2.02,2.03
2454,聯發科技,50000,1.99,1.93
3017,奇鋐科技,68000,1.84,1.77
3081,聯亞,83000,1.78,1.79
3036,文曄,788000,1.76,1.77
3037,欣興,160000,1.54,1.48
2303,聯電,1251000,1.52,1.48
3653,健策,32000,1.38,1.39
7769,鴻勁精密,18000,1.17,1.18
8996,高力熱處理工業,112000,1.15,1.15
3131,弘塑科技,49000,1.14,1.15
2344,華邦電子,611000,1.03,0.96
3665,貿聯-KY,43000,1.01,0.99
8299,群聯電子,53000,0.97,0.96
1216,統一企業,1303000,0.95,0.95
2368,金像電,98000,0.92,0.88
3711,日月光投資控股,125000,0.74,0.73
2049,上銀科技,175000,0.63,0.64
3105,穩懋,149000,0.56,0.56
8046,南電,48000,0.51,0.5
2308,台達電,30000,0.49,0.49
2395,研華,50000,0.31,0.29
6223,旺矽科技,5000,0.31,0.29
3661,世芯-KY,8000,0.29,0.29
3529,力旺電子,10000,0.26,0.26
1802,台玻,393000,0.21,0.21
2881,富邦金融控股,154000,0.2,0.2
2891,中國信託金融控股,306000,0.2,0.2
2317,鴻海精密工業,64000,0.16,0.17
3293,鈊象電子,13000,0.1,0.1
2360,致茂電子,5000,0.09,0.1
6488,環球晶,10000,0.09,0.09
6415,矽力杰,6000,0.03,0.03
3189,景碩科技,2000,0.02,0.02
