code,name,shares,weight,market_value_100m
2330,台積電,1967000,9.3986,47.21
5536,聖暉*,3775000,8.9625,45.3
2454,聯發科技,869000,6.6902,33.46
6139,亞翔,3099000,5.2827,26.59
6223,旺矽科技,307000,3.8121,18.42
2345,智邦科技,812000,3.7508,18.55
2360,致茂電子,837000,3.5836,17.79
2383,台光電,332000,3.3607,17.02
6669,緯穎科技服務,304000,3.3037,16.72
4958,臻鼎-KY,3178000,3.1948,17.77
3105,穩懋,4226000,3.0603,15.4
2059,川湖科技,185000,3.0139,15.03
3491,昇達科,988000,2.5518,12.84
6488,環球晶,1146000,2.55,12.84
2303,聯電,9065000,2.4943,12.6
6257,矽格,4717000,2.1179,10.66
3264,欣銓科技,4780000,2.0702,10.42
6531,愛普科技,1130000,2.0295,10.26
3008,大立光,243000,1.9987,10.06
3017,奇鋐科技,407000,1.973,9.22
2377,微星,5722000,1.7279,8.7
3583,辛耘,1130000,1.7039,8.67
2467,志聖,1470000,1.5712,7.91
3702,大聯大,5565000,1.3433,6.76
8016,矽創,2228000,1.3191,6.64
2472,立隆電子工業,2383000,1.3067,6.58
3711,日月光投資控股,1011000,1.3035,6.63
7769,鴻勁精密,93000,1.1945,6.01
6274,台燿,447000,1.1855,6.06
2327,國巨*,844000,1.167,5.93
2316,楠梓電,3451000,1.1347,5.71
1785,光洋科,4461000,0.9749,4.91
3036,文曄,2336000,0.963,4.85
5274,信驊科技,30900,0.954,4.79
8996,高力熱處理工業,382000,0.8158,4.13
2376,技嘉,1065000,0.75,3.71
6278,台表科,2242000,0.7394,3.72
2351,順德,1729000,0.5633,2.84
3529,力旺電子,93000,0.4628,2.42
6147,頎邦,1209000,0.4215,2.12
6239,力成科技,700000,0.4088,2.06
2885,元大金,2128420,0.2676,1.35
2451,創見,530000,0.2574,1.28
6187,萬潤,91000,0.1853,0.93
6177,達麗,194350,0.0187,0.09
3443,創意,1000,0.0087,0.04
6831,邁科科技,4000,0.0053,0.03
8046,南電,1000,0.0024,0.01
4441,振大環球,4000,0.0013,0.01
1519,華城電機,600,0.0008,0.0
8358,金居,1000,0.0008,0.0
3706,神達投資控股,1400,0.0002,0.0
2886,兆豐金,1000,0.0,0.0
2881,富邦金融控股,250,0.0,0.0
