code,name,shares,weight,market_value_100m
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,6.0,1.11
MU US,美光科技公司,108569,5.83,1.08
009150 KS,三星電機,83000,4.51,1222.59
AMAT US,應用材料,135000,4.12,0.76
6981 JP,村田製作所有限公司,1350000,3.83,115.26
285A JP,鎧俠控股公司,180000,3.7,111.38
BE US,布魯姆能源公司,310000,3.66,0.67
3037,欣興,2400000,3.61,21.5
2383,台光電,410000,3.51,20.89
LITE US,魯門特姆控股公司,77000,3.48,0.64
SNDK US,晟碟公司（德拉瓦州）,35000,3.06,0.56
2330,台積電,750000,3.03,18.04
2454,聯發科技,445000,2.89,17.24
TSEM US,TOWER SEMICONDUCTOR LTD,186825,2.64,0.49
CRDO US,Credo科技集團控股有限公司,200000,2.57,0.47
IFX GY,英飛凌科技股份有限公司,625000,2.54,0.41
6976 JP,TAIYO YUDEN CO LTD,600000,2.43,72.93
WDC US,威騰電子公司,80000,2.42,0.45
8035 JP,TOKYO ELECTRON LTD,110000,2.41,72.55
2327,國巨*,1800000,2.1,12.53
6871 JP,MICRONICS JAPAN CO LTD,370000,2.01,60.57
6223,旺矽科技,190000,1.99,11.88
3711,日月光投資控股,1800000,1.96,11.68
6920 JP,LASERTEC CORP,130000,1.95,58.67
KLAC US,科磊公司,160000,1.9,0.35
FTNT US,防特網公司,200000,1.64,0.3
PANW US,Palo Alto Networks Inc,90000,1.59,0.29
VECO US,VEECO INSTRUMENTS INC,500000,1.48,0.27
MRVL US,MARVELL TECHNOLOGY INC,130000,1.48,0.27
3665,貿聯-KY,368000,1.41,8.41
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.4,41.95
NOW US,ServiceNow公司,270000,1.35,0.25
3436 JP,SUMCO CORP,1000000,1.25,37.44
2303,聯電,4500000,1.05,6.23
2308,台達電,320000,1.01,6.02
STM US,STMICROELECTRONICS NV-NY SHS,300000,0.87,0.16
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,0.76,0.95
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,0.61,0.76
AIXA GY,愛思強股份有限公司,200000,0.5,0.08
3017,奇鋐科技,115000,0.47,2.81
4062 JP,揖斐電有限公司,60000,0.36,10.85
AEHR US,AEHR TEST SYSTEMS,10459,0.05,0.01
