code,name,shares,weight,market_value_100m
BMPS IM,義大利西恩那銀行股份公司,400000,4.634,1.68
UNI IM,Unipol保險股份公司,170000,4.599,1.67
HSBA LN,匯豐控股有限公司,220000,4.004,1.45
ABN NA,荷蘭銀行公眾有限公司,100000,3.791,1.37
TPEIR GA,Piraeus Bank SA,400000,3.743,1.36
STAN LN,渣打集團有限公司,140000,3.552,1.29
BAC US,美國銀行,65000,3.549,1.29
GLE FP,法國興業銀行股份有限公司,43000,3.317,1.2
BNP FP,法國巴黎銀行有限責任公司,31000,3.275,1.19
AMUN FP,東方匯理資產管理有限責任公司,35000,3.12,1.13
BARC LN,巴克萊集團,500000,3.096,1.12
UCG IM,裕信銀行,35000,2.823,1.02
JPM US,摩根大通銀行,9000,2.806,1.02
UBS US,瑞銀集團公司,58000,2.664,0.97
CBK GY,德國商業銀行,68000,2.516,0.91
7167 JP,Mebuki金融集團公司,300000,2.481,0.9
BNY US,紐約梅隆銀行,17000,2.425,0.88
LLOY LN,勞埃德銀行集團,1800000,2.412,0.87
NWG LN,國民西敏集團公開有限公司,300000,2.398,0.87
SDLF LN,標準人壽公開有限公司,220000,2.375,0.86
7182 JP,日本郵政銀行有限公司,120000,2.257,0.82
ISP IM,聯合聖保羅銀行,330000,2.11,0.76
8309 JP,三井住友信託集團公司,54000,2.017,0.73
MRX US,馬雷克斯集團有限公司,35000,2.004,0.73
USB US,美國合眾銀行,35000,1.975,0.72
IBKR US,盈透證券集團公司,24000,1.962,0.71
V US,威士卡,6200,1.943,0.7
GS US,高盛集團,2000,1.915,0.69
PFG US,信安金融保險集團,20000,1.913,0.69
8331 JP,千葉銀行有限公司,125000,1.875,0.68
ETE GA,希臘國家銀行,120000,1.856,0.67
LGEN LN,法通保險集團公開有限公司,500000,1.764,0.64
MS US,摩根士丹利,9000,1.726,0.63
BAMI IM,BPM銀行股份公司,110000,1.718,0.62
8377 JP,北北金融集團公司,35000,1.465,0.53
AJG US,Arthur J Gallagher & Co,6400,1.381,0.5
8308 JP,Resona控股公司,100000,1.282,0.46
BPE IM,BPER銀行有限公司,80000,1.103,0.4
8411 JP,瑞穗金融集團,21500,1.028,0.37
MFG US,瑞穗金融集團,100000,0.942,0.34
7180 JP,九州金融集團公司,100000,0.876,0.32
