code,name,shares,weight,market_value_100m
TSLA US,特斯拉公司,8239,7.59,0.03
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4767,7.41,0.03
TXG US,10X Genomics Inc,42881,5.93,0.02
SHOP US,Shopify公司,18165,5.86,0.02
HOOD US,羅賓漢市場公司,16095,4.71,0.02
TWST US,Twist Bioscience Corp,17047,4.54,0.02
TEM US,Tempus AI Inc,33132,4.39,0.02
CRSP US,CRISPR治療公司,29062,3.98,0.01
ILMN US,伊魯米納公司,6919,3.92,0.01
TSM US,台積電,3035,3.63,0.01
AMZN US,亞馬遜公司,4709,3.17,0.01
RBLX US,Roblox公司,22616,3.1,0.01
NTRA US,那提拉公司,3838,2.92,0.01
BEAM US,光束治療公司,34216,2.55,0.01
XYZ US,布洛克公司,10275,2.26,0.01
LLY US,禮來公司,595,2.03,0.01
AVGO US,博通公司,1761,1.99,0.01
VCYT US,Veracyte公司,10336,1.72,0.01
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1741,1.59,0.01
NTLA US,英特利亞治療公司,48186,1.54,0.01
META US,Meta平台公司,864,1.51,0.01
WGS US,GeneDx控股公司,7621,1.39,0.0
GOOG US,Alphabet公司 Class C,1323,1.21,0.0
CRWV US,CoreWeave Inc,4791,1.12,0.0
DE US,迪爾,617,1.08,0.0
COIN US,比特幣基地全球公司,2090,0.97,0.0
SNOW US,Snowflake公司,1264,0.96,0.0
NVDA US,NVIDIA CORP(輝達公司),1466,0.88,0.0
CBRS US,Cerebras Systems Inc,1319,0.84,0.0
BLSH US,Bullish,10911,0.76,0.0
CRCL US,Circle網路集團公司,3970,0.71,0.0
SOFI US,索菲科技公司,13816,0.66,0.0
TER US,泰瑞達公司,600,0.65,0.0
BMNR US,BitMine Immersion Technologi,13440,0.64,0.0
PLTR US,帕蘭提爾科技公司,1740,0.62,0.0
CERS US,Cerus公司,62549,0.52,0.0
FIG US,Figma Inc,6280,0.36,0.0
ACHR US,阿徹航空公司,22076,0.32,0.0
RXRX US,利可迅生技公司,23722,0.21,0.0
XE US,X-Energy Inc,2406,0.11,0.0
BWXT US,BWX科技股份有限公司,108,0.05,0.0
