code,name,shares,weight,market_value_100m
2454,聯發科技,480000,6.8896,18.0
3017,奇鋐科技,693000,6.313,16.49
6223,旺矽科技,273000,5.9613,15.57
3443,創意,334000,5.2031,13.59
3037,欣興,1570000,5.0418,13.17
6488,環球晶,1160000,4.5732,11.95
2345,智邦科技,529000,4.495,11.74
8046,南電,1039000,4.4143,11.53
3665,貿聯-KY,495000,4.1777,10.91
3131,弘塑科技,327000,3.5859,9.37
2344,華邦電子,5896000,3.4866,9.11
6669,緯穎科技服務,145000,3.1801,8.31
2327,國巨*,1270000,3.1207,8.15
2383,台光電,157000,2.8574,7.47
3653,健策,215000,2.8226,7.37
7769,鴻勁精密,100000,2.3176,6.05
7734,印能科技,159000,2.1057,5.5
5274,信驊科技,36300,2.0466,5.35
2368,金像電,577000,1.9898,5.2
6187,萬潤,498000,1.7955,4.69
3105,穩懋,1212000,1.5842,4.14
6274,台燿,306000,1.464,3.83
3026,禾伸堂,580000,1.4208,3.71
3583,辛耘,504000,1.3793,3.6
6510,精測,135000,1.3383,3.5
2408,南亞科技,849000,1.3031,3.4
2059,川湖科技,42000,1.2434,3.25
8996,高力熱處理工業,282000,1.0847,2.83
3081,聯亞,158400,1.067,2.79
8028,昇陽半導體,889000,1.0225,2.67
2308,台達電,144000,0.9838,2.57
2449,京元電子,793000,0.8225,2.15
3711,日月光投資控股,323000,0.7578,1.98
8210,勤誠興業,168000,0.7041,1.84
6515,穎崴科技,23000,0.5541,1.45
2330,台積電,49000,0.4407,1.15
6442,光紅建聖,70000,0.355,0.93
6526,達發,146000,0.328,0.86
6291,沛亨,220000,0.3132,0.82
4749,新應材,95000,0.2828,0.74
3163,波若威,76000,0.205,0.54
5347,世界先進,211000,0.1267,0.33
4576,大銀微系統,72000,0.0527,0.14
2303,聯電,78000,0.0382,0.1
3264,欣銓科技,34000,0.0272,0.07
3661,世芯-KY,1000,0.013,0.03
3533,嘉澤端子工業,1000,0.0075,0.02
8299,群聯電子,1000,0.0069,0.02
