code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,140000,5.175,2.21
AGN NA,荷蘭保險公司,680000,4.645,1.99
AV/ LN,英傑華保險,630000,4.58,1.96
TPEIR GA,Piraeus Bank SA,475000,4.28,1.83
ADM LN,Admiral集團公開有限公司,105000,4.041,1.73
NWG LN,國民西敏集團公開有限公司,540000,3.778,1.62
LLOY LN,勞埃德銀行集團,3000000,3.385,1.45
DBK GY,德意志銀行,110000,3.372,1.44
ASRNL NA,ASR荷蘭公眾有限公司,45000,2.88,1.23
BAMI IM,BPM銀行股份公司,200000,2.81,1.2
CHYM US,Chime Financial Inc,110000,2.75,1.18
GPN US,環匯公司,40000,2.727,1.17
STAN LN,渣打集團有限公司,120000,2.685,1.15
LGEN LN,法通保險集團公開有限公司,900000,2.64,1.13
BMPS IM,義大利西恩那銀行股份公司,250000,2.495,1.07
ARES US,戰神管理公司,23000,2.418,1.03
7167 JP,Mebuki金融集團公司,300000,2.416,1.03
BARC LN,巴克萊集團,480000,2.376,1.02
BLK US,貝萊德公司,2700,2.259,0.97
UCG IM,裕信銀行,30000,2.189,0.94
AMUN FP,東方匯理資產管理有限責任公司,25000,2.091,0.89
UNI IM,Unipol保險股份公司,85000,2.087,0.89
UBS US,瑞銀集團公司,50000,2.069,0.88
MRX US,馬雷克斯集團有限公司,33000,1.855,0.79
ETE GA,希臘國家銀行,120000,1.798,0.77
HSBA LN,匯豐控股有限公司,110000,1.726,0.74
8331 JP,千葉銀行有限公司,125000,1.682,0.72
INGA NA,荷蘭國際集團,60000,1.642,0.7
BX US,黑石公司,15000,1.534,0.66
JPM US,摩根大通銀行,5500,1.48,0.63
RELY US,Remitly全球公司,72000,1.44,0.62
BNP FP,法國巴黎銀行有限責任公司,16000,1.437,0.61
V US,威士卡,5000,1.407,0.6
GLE FP,法國興業銀行股份有限公司,20000,1.283,0.55
HOOD US,羅賓漢市場公司,12000,1.112,0.48
BNY US,紐約梅隆銀行,9000,1.099,0.47
WFC US,富國銀行,15000,0.994,0.43
8377 JP,北北金融集團公司,25000,0.987,0.42
8308 JP,Resona控股公司,80000,0.965,0.41
G IM,忠意保險股份公司,25000,0.964,0.41
BAC US,美國銀行,20000,0.937,0.4
8309 JP,三井住友信託集團公司,110000,0.93,0.4
MNG LN,M&G公開有限公司,218000,0.768,0.33
SHOP US,Shopify公司,6800,0.737,0.32
