code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.15,0.99
3037,欣興,2600000,4.68,24.0
2383,台光電,420000,4.33,22.22
009150 KS,三星電機,70000,4.28,937.3
6981 JP,村田製作所有限公司,1350000,3.68,93.16
BE US,布魯姆能源公司,250000,3.65,0.59
MU US,美光科技公司,60000,3.57,0.57
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),110000,3.11,0.5
PANW US,Palo Alto Networks Inc,150000,3.09,0.5
CRCL US,Circle網路集團公司,480000,3.07,0.5
STX US,希捷科技控股公開有限公司,60000,2.97,0.48
SNOW US,Snowflake公司,130000,2.87,0.46
SPCX US,太空探索科技公司,300000,2.79,0.45
TSEM US,TOWER SEMICONDUCTOR LTD,216825,2.77,0.45
MSFT US,微軟,82000,2.59,0.42
2330,台積電,550000,2.56,13.14
PLTR US,帕蘭提爾科技公司,225000,2.55,0.41
2308,台達電,720000,2.47,12.67
3017,奇鋐科技,365000,2.35,12.04
285A JP,鎧俠控股公司,110000,2.25,56.84
NVDA US,NVIDIA CORP(輝達公司),150000,2.13,0.34
NOW US,ServiceNow公司,230000,2.08,0.33
IFX GY,英飛凌科技股份有限公司,425000,1.7,0.24
2454,聯發科技,200000,1.69,8.68
HOOD US,羅賓漢市場公司,200120,1.55,0.25
4979,華星光,1235000,1.38,7.06
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,170000,1.34,1.69
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.33,33.69
SNDK US,晟碟公司（德拉瓦州）,13000,1.25,0.2
NET US,Cloudflare公司,70000,1.24,0.2
TER US,泰瑞達公司,55000,1.15,0.19
000660 KS,愛思開海力士公司,15000,1.08,237.0
CRDO US,Credo科技集團控股有限公司,100000,1.02,0.16
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1000000,1.02,1.11
6515,穎崴科技,62000,0.85,4.34
TWLO US,Twilio公司,55000,0.82,0.13
COHR US,連貫公司,50000,0.82,0.13
AEM US,AGNICO EAGLE MINES LTD,60000,0.77,0.12
992 HK,LENOVO GROUP LTD,3000000,0.72,0.92
5801 JP,古河電氣工業有限公司,500000,0.71,18.07
DASH US,DoorDash Inc,50000,0.69,0.11
4180 JP,APPIER GROUP INC,950000,0.53,13.47
AIXA GY,愛思強股份有限公司,200000,0.51,0.07
NTRA US,那提拉公司,25000,0.51,0.08
6274,台燿,130000,0.34,1.75
