code,name,shares,weight,market_value_100m
2330,台積電,1246000,8.42,30.03
2454,聯發科技,495000,6.11,21.85
3017,奇鋐科技,610000,6.09,21.78
2383,台光電,325000,4.92,17.6
2308,台達電,643000,3.28,11.73
5274,信驊科技,64000,3.13,11.18
2345,智邦科技,530000,3.11,11.13
2059,川湖科技,80000,3.1,11.09
6669,緯穎科技服務,417711,3.0,10.71
6223,旺矽科技,204000,2.94,10.52
3653,健策,151000,2.48,8.87
8046,南電,820000,2.42,8.65
3443,創意,136000,2.21,7.9
3037,欣興,740000,1.87,6.67
3665,貿聯-KY,294000,1.76,6.31
6274,台燿,458000,1.75,6.25
2327,國巨*,1012000,1.59,5.69
6510,精測,152000,1.42,5.09
2368,金像電,466000,1.36,4.87
7769,鴻勁精密,77000,1.29,4.6
6515,穎崴科技,54000,1.07,3.82
3711,日月光投資控股,626000,1.03,3.68
2885,元大金,5100000,1.0,3.56
2317,鴻海精密工業,1400000,1.0,3.58
2303,聯電,2650000,0.96,3.44
2449,京元電子,1310000,0.96,3.43
2360,致茂電子,164000,0.93,3.33
3491,昇達科,200000,0.84,3.01
3008,大立光,40000,0.83,2.96
4958,臻鼎-KY,579000,0.75,2.68
6488,環球晶,228000,0.63,2.24
2486,一詮精密,837000,0.6,2.14
6187,萬潤,160000,0.58,2.09
8996,高力熱處理工業,152000,0.55,1.98
3450,聯鈞,315000,0.51,1.83
1326,台化,2500000,0.49,1.75
3189,景碩科技,208000,0.48,1.7
2344,華邦電子,973000,0.47,1.69
3081,聯亞,52000,0.46,1.65
2886,兆豐金,2500000,0.35,1.24
3167,大量,150000,0.34,1.2
8358,金居,235000,0.33,1.18
6805,富世達,44000,0.27,0.97
3105,穩懋,216000,0.27,0.97
1303,南亞,395000,0.25,0.89
2395,研華,121000,0.24,0.86
2455,全新,155000,0.23,0.82
6285,啟碁科技,323000,0.22,0.79
6531,愛普科技,80000,0.2,0.73
8210,勤誠興業,71000,0.2,0.7
3260,威剛科技,180000,0.2,0.72
3583,辛耘,78000,0.16,0.55
6213,聯茂,110000,0.16,0.57
3131,弘塑科技,24000,0.16,0.57
6139,亞翔,72000,0.15,0.53
2472,立隆電子工業,191000,0.12,0.43
8150,南茂科技,455000,0.11,0.41
5289,宜鼎國際,26517,0.1,0.36
6196,帆宣,60000,0.09,0.31
6138,茂達電子,80000,0.06,0.23
