code,name,shares,weight,market_value_100m
2330,台積電,281999,15.49,6.8
2454,聯發科技,69001,7.04,3.15
2383,台光電,59001,6.95,3.15
3017,奇鋐科技,91500,6.57,3.03
3037,欣興,231001,5.06,2.24
6223,旺矽科技,39901,5.0,2.24
6274,台燿,158000,4.99,2.23
2059,川湖科技,13001,3.51,1.56
6669,緯穎科技服務,65518,3.5,1.51
8046,南電,125000,3.13,1.35
3443,創意,22050,3.07,1.41
3653,健策,25000,3.06,1.46
5274,信驊科技,6420,2.59,1.15
3711,日月光投資控股,143002,1.95,0.88
3189,景碩科技,95000,1.74,0.76
2345,智邦科技,39000,1.65,0.73
7769,鴻勁精密,11000,1.56,0.67
3081,聯亞,23000,1.42,0.63
6805,富世達,30000,1.4,0.65
2408,南亞科技,130000,1.39,0.61
2303,聯電,350000,1.12,0.5
6187,萬潤,39000,1.09,0.48
6239,力成科技,175000,1.08,0.47
2481,強茂,290000,1.03,0.45
2360,致茂電子,21000,1.01,0.45
8996,高力熱處理工業,36000,1.01,0.44
1303,南亞,190000,0.97,0.44
2449,京元電子,150000,0.89,0.39
2308,台達電,22499,0.87,0.36
3491,昇達科,20000,0.62,0.28
3665,貿聯-KY,13000,0.59,0.24
6515,穎崴科技,4000,0.58,0.25
3231,緯創資通,111000,0.47,0.2
2368,金像電,16000,0.36,0.16
2882,國泰金,130000,0.33,0.14
3661,世芯-KY,4000,0.31,0.13
2801,彰銀,41000,0.03,0.01
2317,鴻海精密工業,1000,0.01,0.0
9941,裕融企業,260,0.0,0.0
