code,name,shares,weight,market_value_100m
2330,台積電,1551000,9.41,36.99
2454,聯發科技,558000,6.27,24.72
3017,奇鋐科技,724000,5.72,22.55
2383,台光電,392000,5.09,20.05
6223,旺矽科技,278000,3.84,15.12
3037,欣興,1390000,3.35,13.22
6669,緯穎科技服務,558711,3.28,12.93
3653,健策,234000,3.15,12.43
2308,台達電,673000,2.85,11.24
5274,信驊科技,64000,2.84,11.21
8046,南電,1010000,2.78,10.96
2345,智邦科技,530000,2.47,9.75
2059,川湖科技,80000,2.38,9.37
3443,創意,136000,2.08,8.21
3665,貿聯-KY,371000,1.86,7.35
2327,國巨*,1367000,1.86,7.34
6510,精測,220000,1.82,7.16
6274,台燿,508000,1.77,6.96
3711,日月光投資控股,926000,1.39,5.48
7769,鴻勁精密,77000,1.2,4.72
2885,元大金,6620000,1.15,4.52
2303,聯電,2650000,0.93,3.67
3189,景碩科技,448000,0.9,3.56
2317,鴻海精密工業,1400000,0.88,3.45
2360,致茂電子,164000,0.87,3.41
6515,穎崴科技,54000,0.86,3.41
2449,京元電子,1310000,0.85,3.37
4958,臻鼎-KY,579000,0.7,2.76
3491,昇達科,200000,0.69,2.71
3081,聯亞,98000,0.67,2.62
1560,中砂,355000,0.66,2.61
3008,大立光,40000,0.61,2.42
3167,大量,300000,0.6,2.38
6488,環球晶,228000,0.53,2.08
6187,萬潤,160000,0.49,1.94
3363,上詮,300000,0.49,1.94
2486,一詮精密,837000,0.48,1.91
2344,華邦電子,1173000,0.47,1.87
8996,高力熱處理工業,152000,0.47,1.85
2368,金像電,180000,0.44,1.75
1326,台化,2500000,0.42,1.65
3450,聯鈞,315000,0.39,1.55
2886,兆豐金,2500000,0.33,1.29
2481,強茂,800000,0.31,1.23
8358,金居,235000,0.29,1.13
6531,愛普科技,110000,0.25,0.98
3105,穩懋,216000,0.25,0.98
6805,富世達,44000,0.23,0.89
1303,南亞,395000,0.22,0.87
2395,研華,121000,0.21,0.83
2455,全新,155000,0.2,0.81
6285,啟碁科技,323000,0.18,0.72
3260,威剛科技,180000,0.18,0.7
8210,勤誠興業,71000,0.16,0.62
6213,聯茂,110000,0.14,0.57
3131,弘塑科技,24000,0.14,0.56
3583,辛耘,78000,0.13,0.52
6139,亞翔,72000,0.13,0.51
8150,南茂科技,455000,0.1,0.38
5289,宜鼎國際,26517,0.09,0.34
6196,帆宣,60000,0.08,0.31
6138,茂達電子,80000,0.05,0.21
