code,name,shares,weight,market_value_100m
2330,台積電,944000,9.47,22.51
2454,聯發科技,306000,5.7,13.56
3017,奇鋐科技,427000,5.59,13.3
2383,台光電,256000,5.51,13.09
3037,欣興,1248000,4.99,11.87
6669,緯穎科技服務,421644,4.1,9.76
3443,創意,155000,3.93,9.35
6274,台燿,613000,3.53,8.4
6223,旺矽科技,131000,3.0,7.13
3653,健策,133000,2.97,7.06
2059,川湖科技,56000,2.76,6.56
2345,智邦科技,349000,2.7,6.42
3711,日月光投資控股,1084000,2.7,6.42
2308,台達電,368000,2.58,6.15
5274,信驊科技,32900,2.42,5.76
2327,國巨*,1019000,2.3,5.47
3665,貿聯-KY,245000,2.04,4.85
6805,富世達,225000,1.92,4.56
2360,致茂電子,206000,1.8,4.28
8996,高力熱處理工業,351000,1.8,4.28
8046,南電,386000,1.76,4.19
3008,大立光,60000,1.53,3.63
2301,光寶科技,1320000,1.52,3.62
6510,精測,109000,1.49,3.55
6187,萬潤,290000,1.48,3.52
3081,聯亞,130000,1.46,3.48
4958,臻鼎-KY,476000,0.96,2.27
2408,南亞科技,485000,0.95,2.26
8210,勤誠興業,246000,0.9,2.15
3131,弘塑科技,91000,0.89,2.11
3491,昇達科,154000,0.88,2.09
1560,中砂,277000,0.86,2.04
3034,聯詠,344000,0.78,1.86
1303,南亞,791000,0.74,1.75
2615,萬海,1535000,0.72,1.72
3529,力旺電子,54000,0.6,1.42
2303,聯電,1000000,0.58,1.39
3293,鈊象電子,195000,0.57,1.36
2368,金像電,130000,0.53,1.26
5289,宜鼎國際,63294,0.34,0.81
6446,藥華醫藥,67000,0.34,0.81
2451,創見,287000,0.33,0.78
6531,愛普科技,88000,0.33,0.78
3260,威剛科技,191000,0.31,0.74
8299,群聯電子,39000,0.31,0.75
2379,瑞昱,78000,0.23,0.55
5434,崇越,94000,0.21,0.5
2344,華邦電子,203000,0.14,0.32
1590,亞德客-KY,14000,0.08,0.18
2412,中華電信,73000,0.04,0.1
