code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,153500,6.091,2.39
NWG LN,國民西敏集團公開有限公司,620000,4.926,1.93
TPEIR GA,Piraeus Bank SA,500000,4.743,1.86
LLOY LN,勞埃德銀行集團,3700000,4.739,1.86
BARC LN,巴克萊集團,800000,4.62,1.81
BAC US,美國銀行,65000,3.467,1.36
STAN LN,渣打集團有限公司,140000,3.463,1.36
BMPS IM,義大利西恩那銀行股份公司,300000,3.394,1.33
GLE FP,法國興業銀行股份有限公司,43000,3.394,1.33
BAMI IM,BPM銀行股份公司,200000,3.224,1.26
UNI IM,Unipol保險股份公司,110000,3.032,1.19
UCG IM,裕信銀行,35000,2.817,1.1
JPM US,摩根大通銀行,9000,2.705,1.06
DBK GY,德意志銀行,83000,2.628,1.03
7167 JP,Mebuki金融集團公司,300000,2.469,0.97
ADM LN,Admiral集團公開有限公司,58000,2.469,0.97
BNP FP,法國巴黎銀行有限責任公司,23000,2.446,0.96
BNY US,紐約梅隆銀行,17000,2.28,0.89
AMUN FP,東方匯理資產管理有限責任公司,25000,2.256,0.88
UBS US,瑞銀集團公司,50000,2.219,0.87
HSBA LN,匯豐控股有限公司,110000,1.881,0.74
ETE GA,希臘國家銀行,120000,1.846,0.72
CHYM US,Chime Financial Inc,70000,1.821,0.71
8331 JP,千葉銀行有限公司,125000,1.773,0.69
INGA NA,荷蘭國際集團,60000,1.76,0.69
LGEN LN,法通保險集團公開有限公司,500000,1.682,0.66
SDLF LN,標準人壽公開有限公司,150000,1.524,0.6
PFG US,信安金融保險集團,16000,1.498,0.59
V US,威士卡,5000,1.479,0.58
8377 JP,北北金融集團公司,35000,1.468,0.58
MRX US,馬雷克斯集團有限公司,25000,1.464,0.57
AV/ LN,英傑華保險,185000,1.448,0.57
USB US,美國合眾銀行,27000,1.445,0.57
RELY US,Remitly全球公司,72000,1.436,0.56
8309 JP,三井住友信託集團公司,162000,1.426,0.56
8308 JP,Resona控股公司,100000,1.211,0.47
AJG US,Arthur J Gallagher & Co,5000,1.051,0.41
BX US,黑石公司,8200,0.988,0.39
8411 JP,瑞穗金融集團,21500,0.944,0.37
BLK US,貝萊德公司,830,0.793,0.31
7180 JP,九州金融集團公司,100000,0.772,0.3
