code,name,shares,weight,market_value_100m
2330,台積電,663000,9.63,14.62
2454,聯發科技,279000,5.94,9.03
2383,台光電,152000,4.32,6.56
2059,川湖科技,91000,4.28,6.5
2308,台達電,404000,3.97,6.18
7769,鴻勁精密,73000,2.7,4.1
3037,欣興,563000,2.66,4.03
6223,旺矽科技,76000,2.4,3.65
2317,鴻海精密工業,1569000,2.36,3.93
3081,聯亞,237600,2.32,3.87
2408,南亞科技,1039000,2.24,3.41
6515,穎崴科技,55000,1.92,2.91
2368,金像電,393000,1.87,2.83
2345,智邦科技,147000,1.87,2.84
2360,致茂電子,148000,1.86,2.83
3017,奇鋐科技,134000,1.86,2.83
6669,緯穎科技服務,47000,1.52,2.3
1303,南亞,1535000,1.47,2.23
2891,中國信託金融控股,3711000,1.44,2.41
3653,健策,69000,1.42,2.38
5274,信驊科技,16300,1.42,2.1
2376,技嘉,694000,1.4,2.21
3443,創意,59000,1.35,2.04
3036,文曄,1147000,1.35,2.25
5904,寶雅國際,312450,1.35,0.22
3711,日月光投資控股,400000,1.33,2.02
2382,廣達電腦,723000,1.26,2.11
6274,台燿,187000,1.24,1.89
8299,群聯電子,120000,1.18,1.79
3293,鈊象電子,252000,1.17,1.85
8046,南電,203000,1.12,1.7
3231,緯創資通,1041000,1.1,1.83
2327,國巨*,345000,1.04,1.57
2884,玉山金融控股,4362622,1.01,1.69
3529,力旺電子,65000,0.96,1.49
8996,高力熱處理工業,181000,0.93,1.41
2344,華邦電子,1153000,0.9,1.37
3008,大立光,36000,0.87,1.45
8210,勤誠興業,139000,0.87,1.32
4958,臻鼎-KY,335000,0.83,1.26
6213,聯茂,482000,0.76,1.27
3189,景碩科技,185000,0.7,1.07
6805,富世達,54000,0.44,0.66
3665,貿聯-KY,32336,0.41,0.62
3044,健鼎科技,164000,0.36,0.61
3026,禾伸堂,134000,0.36,0.6
3264,欣銓科技,316000,0.34,0.51
6831,邁科科技,93000,0.29,0.49
6442,光紅建聖,38000,0.26,0.44
3533,嘉澤端子工業,13000,0.14,0.22
