code,name,shares,weight,market_value_100m
2330,台積電,45999,6.7,1.01
2454,聯發科技,19000,4.07,0.61
6669,緯穎科技服務,12000,3.9,0.59
2412,中華電信,400000,3.36,0.56
2308,台達電,34000,3.36,0.52
3045,台灣大哥,491000,3.33,0.55
3231,緯創資通,310000,3.29,0.55
2383,台光電,11000,3.15,0.47
2360,致茂電子,23000,2.91,0.44
2886,兆豐金,870000,2.78,0.45
2912,統一超,205000,2.77,0.46
2345,智邦科技,21000,2.69,0.41
2317,鴻海精密工業,175000,2.64,0.44
3037,欣興,52000,2.47,0.37
5434,崇越,78000,2.35,0.37
5876,上海商銀,828200,2.27,0.38
3017,奇鋐科技,16000,2.24,0.34
2376,技嘉,105000,2.13,0.33
2357,華碩,43000,2.1,0.35
8046,南電,36000,2.0,0.3
2395,研華,55000,1.87,0.3
2603,長榮海運,150000,1.84,0.31
2368,金像電,38000,1.82,0.27
5904,寶雅國際,41000,1.78,0.03
3665,貿聯-KY,14000,1.77,0.27
3702,大聯大,260000,1.76,0.27
2880,華南金控,650000,1.71,0.28
7769,鴻勁精密,4500,1.68,0.25
2404,漢唐,25000,1.66,0.28
1216,統一企業,370000,1.65,0.27
2059,川湖科技,3000,1.42,0.21
6274,台燿,19000,1.27,0.19
2356,英業達,330000,1.23,0.2
1477,聚陽實業,90000,1.19,0.2
2891,中國信託金融控股,240000,0.94,0.16
6239,力成科技,40000,0.57,0.09
6223,旺矽科技,1500,0.48,0.07
3036,文曄,40000,0.47,0.08
5347,世界先進,50000,0.46,0.08
2408,南亞科技,20000,0.43,0.07
