code,name,shares,weight,market_value_100m
TSLA US,特斯拉公司,8370,7.42,0.03
SHOP US,Shopify公司,18165,6.39,0.02
TXG US,10X Genomics Inc,42881,6.1,0.02
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4322,6.03,0.02
TWST US,Twist Bioscience Corp,15930,4.18,0.01
ILMN US,伊魯米納公司,6919,4.08,0.01
HOOD US,羅賓漢市場公司,16095,4.01,0.01
CRSP US,CRISPR治療公司,28627,3.99,0.01
TSM US,台積電,3035,3.52,0.01
AMZN US,亞馬遜公司,4709,3.19,0.01
RBLX US,Roblox公司,22616,3.17,0.01
TEM US,Tempus AI Inc,23579,3.0,0.01
XYZ US,布洛克公司,10275,2.44,0.01
BEAM US,光束治療公司,31605,2.41,0.01
NTRA US,那提拉公司,2977,2.31,0.01
COIN US,比特幣基地全球公司,4616,2.17,0.01
CRCL US,Circle網路集團公司,10692,1.98,0.01
LLY US,禮來公司,595,1.98,0.01
AVGO US,博通公司,1761,1.96,0.01
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1741,1.67,0.01
WGS US,GeneDx控股公司,7621,1.51,0.01
VCYT US,Veracyte公司,8293,1.43,0.0
DE US,迪爾,828,1.43,0.0
SNOW US,Snowflake公司,1593,1.37,0.0
META US,Meta平台公司,864,1.34,0.0
NTLA US,英特利亞治療公司,40577,1.29,0.0
GOOG US,Alphabet公司 Class C,1323,1.27,0.0
NVDA US,NVIDIA CORP(輝達公司),1746,0.98,0.0
CRWV US,CoreWeave Inc,4560,0.97,0.0
BMNR US,BitMine Immersion Technologi,17280,0.9,0.0
BLSH US,Bullish,13483,0.88,0.0
SOFI US,索菲科技公司,13816,0.65,0.0
CBRS US,Cerebras Systems Inc,1098,0.64,0.0
TER US,泰瑞達公司,600,0.63,0.0
CERS US,Cerus公司,62549,0.52,0.0
PLTR US,帕蘭提爾科技公司,1403,0.49,0.0
FIG US,Figma Inc,6280,0.43,0.0
ACHR US,阿徹航空公司,22076,0.3,0.0
RXRX US,利可迅生技公司,33889,0.3,0.0
KTOS US,克瑞拓斯安全防衛公司,2181,0.29,0.0
SPCX US,太空探索科技公司,887,0.29,0.0
XE US,X-Energy Inc,2406,0.12,0.0
BWXT US,BWX科技股份有限公司,108,0.05,0.0
